"gloss_english","n_languages_with_gloss_data","n_languages_covered","languages_covered","in_english_4000","n_languages_covered_plus_english","includes_hack_translation","avg_percentile_across_covering_langs","words"
"globe",12,1,"French",TRUE,2,FALSE,0.508411214953271,"French:globe"
"pod",12,1,"French",TRUE,2,FALSE,0.508411214953271,"French:gousse"
"valve",12,1,"French",TRUE,2,FALSE,0.508411214953271,"French:valve"
"travel",12,2,"Chinese_Simplified;Polish",FALSE,2,FALSE,0.508059983001317,"Chinese_Simplified:旅游;Polish:podróż"
"attack",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.507686988809379,"Polish:napad;Portuguese:ataque"
"slaughter",12,2,"Polish;Spanish",FALSE,2,FALSE,0.50756129163177,"Polish:ubój;Spanish:masacre"
"crevice",12,1,"Portuguese",TRUE,2,FALSE,0.507190459487899,"Portuguese:fenda"
"leftovers",12,1,"Portuguese",TRUE,2,FALSE,0.507190459487899,"Portuguese:restos"
"surface",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.5070553031994,"Portuguese:superfície;Russian:поверхность"
"growth",12,2,"Italian;Polish",FALSE,2,FALSE,0.505493843740141,"Italian:crescita;Polish:wzrost"
"adversary",12,2,"Portuguese;Spanish",FALSE,2,FALSE,0.505020013339344,"Portuguese:adversário;Spanish:adversario"
"giant",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.504951640365073,"Polish:gigant;Portuguese:gigante"
"clouds",12,2,"Chinese_Simplified;Italian",FALSE,2,FALSE,0.504766314613514,"Chinese_Simplified:云彩;Italian:nuvole"
"contest",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.502964957831485,"Galician:concurso;Portuguese:concurso"
"heat",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.502551956726303,"Galician:calor;Portuguese:calor"
"character",12,2,"Galician;Russian",FALSE,2,FALSE,0.502066589408391,"Galician:personaxe;Russian:персонаж"
"interview",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.50173355982844,"Portuguese:entrevista;Russian:интервью"
"blush",12,1,"Polish",TRUE,2,FALSE,0.501415428167021,"Polish:rumieniec"
"terrorism",12,2,"Galician;Spanish",FALSE,2,FALSE,0.501320252928361,"Galician:terrorismo;Spanish:terrorismo"
"graduate",12,2,"Polish;Spanish",FALSE,2,FALSE,0.501033448470789,"Polish:absolwent;Spanish:graduada"
"homicide",12,2,"Portuguese;Spanish",FALSE,2,FALSE,0.500910851920231,"Portuguese:homicídio;Spanish:homicidio"
"brunette",12,1,"Spanish",TRUE,2,FALSE,0.499554764024933,"Spanish:morena"
"beef",12,1,"Italian",TRUE,2,FALSE,0.498866213151927,"Italian:manzo"
"cunt",12,2,"German;Polish",FALSE,2,TRUE,0.498748584571833,"German:Fotze;Polish:cipa"
"depth",12,2,"Chinese_Simplified;Russian",FALSE,2,FALSE,0.497317595960934,"Chinese_Simplified:深度;Russian:глубина"
"bazooka",12,1,"Polish",TRUE,2,FALSE,0.497169143665959,"Polish:pancerzownica"
"architecture",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.496007148127094,"Portuguese:arquitectura;Russian:архитектура"
"prayer",12,2,"Italian;Russian",FALSE,2,FALSE,0.494551657041389,"Italian:preghiera;Russian:молитва"
"racket",12,1,"German",TRUE,2,TRUE,0.494,"German:Schläger"
"passage",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.493281277499632,"Polish:przejście;Portuguese:passagem"
"training",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.492647817081386,"Galician:formación;Portuguese:treino"
"smallpox",12,2,"German;Polish",FALSE,2,TRUE,0.491799009200283,"German:Pocken;Polish:ospa"
"collage",12,1,"Portuguese",TRUE,2,FALSE,0.491581901087338,"Portuguese:colagem"
"community",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.49141576778856,"Galician:comunidade;Portuguese:comunidade"
"duct",12,1,"Spanish",TRUE,2,FALSE,0.490204808548531,"Spanish:conducto"
"horsefly",12,1,"Polish",TRUE,2,FALSE,0.490092002830856,"Polish:giez"
"conversation",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.488827955828171,"Portuguese:conversa;Russian:разговор"
"staff",12,1,"Polish",TRUE,2,FALSE,0.488322717622081,"Polish:personel"
"vandal",12,2,"Polish;Spanish",FALSE,2,FALSE,0.48729612257129,"Polish:wandal;Spanish:vándalo"
"intruder",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.485231774500598,"Polish:intruz;Portuguese:intruso"
"bay",12,1,"French",TRUE,2,FALSE,0.485046728971963,"French:baie"
"perspiration",12,1,"French",TRUE,2,FALSE,0.485046728971963,"French:sueur"
"episode",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.484400685361341,"Galician:episodio;Portuguese:episódio"
"suds",12,1,"Polish",TRUE,2,FALSE,0.483014861995754,"Polish:mydliny"
"ark",12,1,"Polish",TRUE,2,FALSE,0.482484076433121,"Polish:arka"
"spanking",12,2,"Polish;Spanish",FALSE,2,FALSE,0.482441459189223,"Polish:pobicie;Spanish:zurra"
"shrine",12,1,"Polish",TRUE,2,FALSE,0.48036093418259,"Polish:świątynia"
"zipper",12,1,"Spanish",TRUE,2,FALSE,0.480140186915888,"Spanish:cremallera"
"voyage",12,2,"Italian;Polish",FALSE,2,FALSE,0.47884547876843,"Italian:viaggio;Polish:rejs"
"brat",12,2,"German;Polish",FALSE,2,TRUE,0.476700636942675,"German:Göre;Polish:smarkacz"
"vermin",12,1,"German",TRUE,2,TRUE,0.4765,"German:Gewürm"
"scurvy",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.476353512493475,"Polish:szkorbut;Portuguese:escorbuto"
"spotlight",12,1,"French",TRUE,2,FALSE,0.475700934579439,"French:spot"
"vertebra",12,1,"Polish",TRUE,2,FALSE,0.475583864118896,"Polish:kręg"
"member",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.475296812953228,"Polish:członek;Portuguese:membro"
"human",12,1,"Chinese_Simplified",TRUE,2,FALSE,0.475291523871018,"Chinese_Simplified:人类"
"flat",12,2,"French;Polish",FALSE,2,FALSE,0.474788347189978,"French:plat;Polish:mieszkanie"
"publisher",12,1,"Portuguese",TRUE,2,FALSE,0.474745703262013,"Portuguese:editora"
"haze",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.474215786517091,"Polish:mgiełka;Portuguese:neblina"
"afternoon",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.473964138952907,"Galician:tarde;Portuguese:tarde"
"profession",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.473959185016582,"Portuguese:Profissão;Russian:профессия"
"armor",12,1,"Spanish",TRUE,2,FALSE,0.473236931971012,"Spanish:armadura"
"hutch",12,1,"Polish",TRUE,2,FALSE,0.472753007784855,"Polish:niecka"
"legislation",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.471901533027414,"Portuguese:legislação;Russian:законодательство"
"matter",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.471755982325249,"Galician:asunto;Portuguese:matéria"
"cramp",12,2,"German;Polish",FALSE,2,TRUE,0.471276716206653,"German:Krampf;Polish:kurcz"
"ruin",12,2,"French;Portuguese",FALSE,2,FALSE,0.470518542436332,"French:ruine;Portuguese:ruína"
"subject",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.470485516297176,"Galician:materia;Portuguese:sujeito"
"gear",12,1,"Portuguese",TRUE,2,FALSE,0.470361276745002,"Portuguese:engrenagem"
"ghetto",12,2,"German;Portuguese",FALSE,2,TRUE,0.469429147667485,"German:Ghetto;Portuguese:gueto"
"duo",12,2,"French;Polish",FALSE,2,FALSE,0.469415011475551,"French:duo;Polish:duet"
"parasite",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.468596770033633,"Polish:pasożyt;Portuguese:parasita"
"deluge",12,2,"Italian;Portuguese",FALSE,2,FALSE,0.468154349311337,"Italian:diluvio;Portuguese:dilúvio"
"advertisement",12,2,"Portuguese;Turkish",FALSE,2,FALSE,0.467988190959337,"Portuguese:publicidade;Turkish:reklâm"
"lookout",12,2,"German;Spanish",FALSE,2,TRUE,0.467775155832591,"German:Ausguck;Spanish:vigía"
"protein",12,2,"Portuguese;Turkish",FALSE,2,FALSE,0.467181552053537,"Portuguese:proteína;Turkish:protein"
"malaria",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.466735079855519,"Polish:malaria;Portuguese:malária"
"discussion",12,2,"Galician;Italian",FALSE,2,FALSE,0.466634429400387,"Galician:discusión;Italian:discussione"
"count",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.464991300652383,"Polish:hrabia;Portuguese:contagem"
"council",12,1,"Portuguese",TRUE,2,FALSE,0.461417046650298,"Portuguese:autarquia"
"investment",12,2,"Galician;Russian",FALSE,2,FALSE,0.461246498365904,"Galician:investimento;Russian:инвестиция"
"leprosy",12,2,"German;Polish",FALSE,2,TRUE,0.460318294409058,"German:Lepra;Polish:trąd"
"center",12,2,"Galician;Russian",FALSE,2,FALSE,0.459782178653068,"Galician:centro;Russian:центр"
"nation",12,2,"Italian;Spanish",FALSE,2,FALSE,0.459492285892044,"Italian:nazione;Spanish:nación"
"noose",12,1,"Italian",TRUE,2,FALSE,0.459293394777266,"Italian:cappio"
"tour",12,2,"Portuguese;Spanish",FALSE,2,FALSE,0.458173211750494,"Portuguese:excursão;Spanish:excursión"
"lava",12,1,"French",TRUE,2,FALSE,0.457943925233645,"French:lave"
"tutor",12,1,"Portuguese",TRUE,2,FALSE,0.456681866011926,"Portuguese:orientador"
"appliance",12,1,"Polish",TRUE,2,FALSE,0.456298655343241,"Polish:urządzenie"
"guide",12,2,"French;Polish",FALSE,2,FALSE,0.456097254466205,"French:guide;Polish:przewodnik"
"bum",12,1,"German",TRUE,2,TRUE,0.455,"German:Penner"
"tribute",12,2,"Galician;Turkish",FALSE,2,FALSE,0.45484323201872,"Galician:homenaxe;Turkish:haraç"
"poker",12,1,"Polish",TRUE,2,FALSE,0.452937013446568,"Polish:poker"
"rabbi",12,1,"Polish",TRUE,2,FALSE,0.452937013446568,"Polish:rabin"
"debate",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.45194948394367,"Galician:debate;Portuguese:debate"
"vault",12,1,"French",TRUE,2,FALSE,0.451401869158878,"French:voûte"
"verse",12,2,"Spanish;Turkish",FALSE,2,FALSE,0.45104224039831,"Spanish:verso;Turkish:mısra"
"gene",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.449181890214705,"Polish:gen;Portuguese:gene"
"antenna",12,1,"Spanish",TRUE,2,FALSE,0.448598130841121,"Spanish:antena"
"invention",12,2,"Italian;Russian",FALSE,2,FALSE,0.448371262829094,"Italian:invenzione;Russian:изобретение"
"gangster",12,1,"Polish",TRUE,2,FALSE,0.44550601556971,"Polish:gangster"
"germ",12,1,"Polish",TRUE,2,FALSE,0.44550601556971,"Polish:zarodek"
"herring",12,1,"Portuguese",TRUE,2,FALSE,0.445106980007015,"Portuguese:arenque"
"cough",12,2,"German;Polish",FALSE,2,TRUE,0.444829617834395,"German:Husten;Polish:kaszel"
"quartz",12,1,"French",TRUE,2,FALSE,0.44392523364486,"French:quartz"
"visit",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.441377571692933,"Portuguese:visita;Russian:визит"
"shiver",12,2,"Italian;Portuguese",FALSE,2,FALSE,0.439522950534124,"Italian:brivido;Portuguese:arrepio"
"dot",12,2,"French;Polish",FALSE,2,FALSE,0.438280552413834,"French:point;Polish:kropka"
"shed",12,1,"Spanish",TRUE,2,FALSE,0.436915887850467,"Spanish:cobertizo"
"albatross",12,1,"Portuguese",TRUE,2,FALSE,0.436513504033672,"Portuguese:albatroz"
"satellite",12,1,"Italian",TRUE,2,FALSE,0.436507936507937,"Italian:satellite"
"pair",12,2,"French;German",FALSE,2,TRUE,0.436450934579439,"French:paire;German:Paar"
"inspection",12,2,"Portuguese;Russian",FALSE,2,FALSE,0.436402919053744,"Portuguese:inspecção;Russian:осмотр"
"comic",12,1,"Polish",TRUE,2,FALSE,0.435598018400566,"Polish:komik"
"cost",12,2,"Galician;Portuguese",FALSE,2,FALSE,0.435109809106988,"Galician:custo;Portuguese:custo"
"riverbank",12,1,"French",TRUE,2,FALSE,0.435046728971963,"French:berge"
"sketch",12,1,"Portuguese",TRUE,2,FALSE,0.434935110487548,"Portuguese:esboço"
"top",12,2,"Polish;Portuguese",FALSE,2,FALSE,0.433422747087413,"Polish:top;Portuguese:topo"
"paunch",12,2,"German;Polish",FALSE,2,TRUE,0.433052724699222,"German:Wanst;Polish:brzuchal"
"goldfish",12,1,"Spanish",TRUE,2,FALSE,0.432469323026312,"Spanish:pez"
"businesswoman",12,1,"Spanish",TRUE,2,FALSE,0.432324131789849,"Spanish:empresaria"
"boulder",12,1,"Polish",TRUE,2,FALSE,0.43170559094126,"Polish:otoczak"
"cone",12,1,"French",TRUE,2,FALSE,0.423831775700935,"French:cône"
"headdress",12,1,"French",TRUE,2,FALSE,0.423831775700935,"French:coiffe"
"slut",12,1,"German",TRUE,2,TRUE,0.4215,"German:Schlampe"
"zinc",12,1,"Polish",TRUE,2,FALSE,0.421443736730361,"Polish:cynk"
"conductor",12,1,"Spanish",TRUE,2,FALSE,0.420559628329393,"Spanish:conductor"
"visor",12,1,"Polish",TRUE,2,FALSE,0.419674451521585,"Polish:przyłbica"
"blonde",12,1,"Polish",TRUE,2,FALSE,0.417551309271054,"Polish:blondynka"
"creek",12,1,"Polish",TRUE,2,FALSE,0.417551309271054,"Polish:zatoczka"
"sheriff",12,1,"Polish",TRUE,2,FALSE,0.417551309271054,"Polish:szeryf"
"receipt",12,1,"German",TRUE,2,TRUE,0.4165,"German:Beleg"
"lobby",12,1,"Spanish",TRUE,2,FALSE,0.411560323232996,"Spanish:vestíbulo"
"pier",12,1,"Galician",TRUE,2,FALSE,0.411508704061896,"Galician:peirao"
"violation",12,2,"Portuguese;Spanish",FALSE,2,FALSE,0.410478912118758,"Portuguese:violação;Spanish:violación"
"advisor",12,1,"Spanish",TRUE,2,FALSE,0.409617097061443,"Spanish:asesor"
"coastline",12,1,"Chinese_Simplified",TRUE,2,FALSE,0.405901116427432,"Chinese_Simplified:海岸"
"crib",12,1,"Polish",TRUE,2,FALSE,0.405697098372258,"Polish:szopka"
"squash",12,1,"Polish",TRUE,2,FALSE,0.405697098372258,"Polish:miąższ"
"veil",12,1,"Spanish",TRUE,2,FALSE,0.405193864897929,"Spanish:velo"
"menu",12,1,"German",TRUE,2,TRUE,0.405,"German:Menü"
"democrat",12,1,"Portuguese",TRUE,2,FALSE,0.401964223079621,"Portuguese:democrata"
"altruism",12,1,"Polish",FALSE,1,FALSE,1,"Polish:altruizm"
"full name",12,1,"Chinese_Simplified",FALSE,1,FALSE,1,"Chinese_Simplified:姓名"
"self-conscious",12,1,"Polish",FALSE,1,FALSE,0.999646142958245,"Polish:samoświadomość"
"swallow",12,1,"Portuguese",FALSE,1,FALSE,0.999123114696598,"Portuguese:andorinha"
"hope",12,1,"Polish",FALSE,1,FALSE,0.999115357395612,"Polish:nadzieja"
"injustice",12,1,"Polish",FALSE,1,FALSE,0.999115357395612,"Polish:niesprawiedliwość"
"love / affection",12,1,"Polish",FALSE,1,FALSE,0.998407643312102,"Polish:miłość"
"magnanimity",12,1,"Polish",FALSE,1,FALSE,0.998407643312102,"Polish:wielkoduszność"
"bream",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:brasem"
"cameo",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:camee"
"cuirass",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:kuras"
"cutter boat",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:kotter"
"eyes",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:ogen"
"hairband",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:haarband"
"kasbah",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:kashba"
"morning serenade",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:aubade"
"myna bird",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:beo"
"peace",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:pais"
"sisal",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:sisal"
"stearin",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:stearine"
"stele",12,1,"Dutch",FALSE,1,TRUE,0.997955789619569,"Dutch:stèle"
"faith",12,1,"Polish",FALSE,1,FALSE,0.997876857749469,"Polish:wiara"
"bat (animal)",12,1,"Portuguese",FALSE,1,FALSE,0.997193967029113,"Portuguese:morcego"
"good",12,1,"Polish",FALSE,1,FALSE,0.996992215145081,"Polish:dobro"
"honor",12,1,"Polish",FALSE,1,FALSE,0.996992215145081,"Polish:honor"
"nostalgia",12,1,"Polish",FALSE,1,FALSE,0.996992215145081,"Polish:nostalgia"
"apartment, flat",12,1,"Russian",FALSE,1,FALSE,0.996900826446281,"Russian:квартира"
"fanaticism",12,1,"Polish",FALSE,1,FALSE,0.995930644019816,"Polish:fanatyzm"
"green pepper",12,1,"Portuguese",FALSE,1,FALSE,0.995440196422308,"Portuguese:pimento"
"blessing",12,1,"Polish",FALSE,1,FALSE,0.995046001415428,"Polish:błogosławieństwo"
"bliss",12,1,"Polish",FALSE,1,FALSE,0.995046001415428,"Polish:błogostan"
"melancholia",12,1,"Polish",FALSE,1,FALSE,0.995046001415428,"Polish:melancholia"
"doctor, physician",12,1,"Russian",FALSE,1,FALSE,0.994834710743802,"Russian:врач"
"feeling",12,1,"Polish",FALSE,1,FALSE,0.993807501769285,"Polish:uczucie"
"happiness",12,1,"Polish",FALSE,1,FALSE,0.993807501769285,"Polish:szczęście"
"optimism",12,1,"Polish",FALSE,1,FALSE,0.993807501769285,"Polish:optymizm"
"soul",12,1,"Polish",FALSE,1,FALSE,0.993807501769285,"Polish:dusza"
"mysticism",12,1,"Polish",FALSE,1,FALSE,0.992922859164897,"Polish:mistycyzm"
"trust",12,1,"Polish",FALSE,1,FALSE,0.992569002123142,"Polish:zaufanie"
"chainsaw",12,1,"Spanish",FALSE,1,FALSE,0.992430988423865,"Spanish:motosierra"
"lot",12,1,"Polish",FALSE,1,FALSE,0.992215145081387,"Polish:los"
"communication",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.992025518341308,"Chinese_Simplified:通讯"
"bonhomie",12,1,"Polish",FALSE,1,FALSE,0.991684359518754,"Polish:dobroduszność"
"tolerance",12,1,"Polish",FALSE,1,FALSE,0.991684359518754,"Polish:tolerancja"
"rutabaga, swede",12,1,"Russian",FALSE,1,FALSE,0.991666666666667,"Russian:брюква"
"acidic",12,1,"French",FALSE,1,FALSE,0.991525423728814,"French:acide"
"air mattress",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:luchtmatras"
"apple pie",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:appeltaart"
"barbed wire",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:prikkeldraad"
"bonobo",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:bonobo"
"car key",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:autosleutel"
"carrots",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:wortels"
"chocolate milk",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:chocomelk"
"colored pencil",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:kleurpotlood"
"corn cob",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:maïskolf"
"earlobe",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:oorlel"
"feet",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:voeten"
"forest fruits",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:bosvruchten"
"fruit juice",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:fruitsap"
"golf ball",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:golfbal"
"ice cream",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:ijsje"
"id card",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:identiteitskaart"
"laptop",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:laptop"
"lasagna",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:lasagne"
"leek",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:prei"
"meatball",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:gehaktbal"
"orange juice",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:sinaasappelsap"
"pans",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:pannen"
"paperclip",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:paperclip"
"pinky finger",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:pink"
"potatoes",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:aardappelen"
"prawn cracker",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:kroepoek"
"ring finger",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:ringvinger"
"soup spoon",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:soeplepel"
"sparkling water",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:spuitwater"
"spruce",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:spar"
"tape measure",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:lintmeter"
"train station",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:treinstation"
"tree stump",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:boomstronk"
"water lily",12,1,"Dutch",FALSE,1,TRUE,0.991511329776176,"Dutch:waterlelie"
"generosity",12,1,"Polish",FALSE,1,FALSE,0.990445859872611,"Polish:wspaniałomyślność"
"niehonorowość",12,1,"Polish",FALSE,1,FALSE,0.990445859872611,"Polish:niehonorowość"
"responsibility",12,1,"Polish",FALSE,1,FALSE,0.990445859872611,"Polish:odpowiedzialność"
"situation",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.990430622009569,"Chinese_Simplified:事态"
"flowers",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.98949796636921,"Chinese_Simplified:花朵"
"selflessness",12,1,"Polish",FALSE,1,FALSE,0.989384288747346,"Polish:bezinteresowność"
"infatuation",12,1,"Polish",FALSE,1,FALSE,0.989030431705591,"Polish:zakochanie"
"green tea",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.988835725677831,"Chinese_Simplified:绿茶"
"finger; toe",12,1,"Russian",FALSE,1,FALSE,0.988636363636364,"Russian:палец"
"absurd",12,1,"Polish",FALSE,1,FALSE,0.988499646142958,"Polish:absurd"
"god",12,1,"Polish",FALSE,1,FALSE,0.988499646142958,"Polish:bóg"
"cognac; brandy",12,1,"Russian",FALSE,1,FALSE,0.988146551724138,"Russian:коньяк"
"self",12,1,"Polish",FALSE,1,FALSE,0.987968860580326,"Polish:jaźń"
"photograph; photography",12,1,"Russian",FALSE,1,FALSE,0.987603305785124,"Russian:фотография"
"intolerance",12,1,"Polish",FALSE,1,FALSE,0.987438075017693,"Polish:nietolerancja"
"rules",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.987240829346092,"Chinese_Simplified:纪律"
"celandine",12,1,"Dutch",FALSE,1,TRUE,0.986903194511815,"Dutch:speenkruid"
"sparrowhawk",12,1,"Dutch",FALSE,1,TRUE,0.986833899244682,"Dutch:sperwer"
"t-shirt",12,1,"Dutch",FALSE,1,TRUE,0.986764603977548,"Dutch:T-shirt"
"justice",12,1,"Polish",FALSE,1,FALSE,0.986730360934183,"Polish:sprawiedliwość"
"bouvier dog",12,1,"Dutch",FALSE,1,TRUE,0.986660661076848,"Dutch:bouvier"
"calla lily",12,1,"Dutch",FALSE,1,TRUE,0.986660661076848,"Dutch:aronskelk"
"ruble",12,1,"Russian",FALSE,1,FALSE,0.986570247933884,"Russian:рубль"
"fez",12,1,"Dutch",FALSE,1,TRUE,0.986522070542582,"Dutch:fez"
"tatami mat",12,1,"Dutch",FALSE,1,TRUE,0.986522070542582,"Dutch:tatami"
"ethicality",12,1,"Polish",FALSE,1,FALSE,0.98549186128804,"Polish:etyczność"
"freedom / liberty",12,1,"Polish",FALSE,1,FALSE,0.98549186128804,"Polish:wolność"
"muse",12,1,"Polish",FALSE,1,FALSE,0.98549186128804,"Polish:natchnienie"
"thought",12,1,"Polish",FALSE,1,FALSE,0.98549186128804,"Polish:myśl"
